group,n_spreads,window,long_th,short_th,sharpe,sortino,ann_ret,vol,mdd,calmar,total_ret,n_trades
no_3m2y,5,15,3,-5,-0.2846040642098562,-0.29634043789644426,-0.015990985105885258,0.106864000012386,-0.2934523247091519,-0.054492616890100744,-0.24091610691676812,392
no_3m2y,5,15,3,-6,-0.3171587903013064,-0.3307477115746002,-0.020232088670663617,0.10883936576155719,-0.37424676073068924,-0.05406082508546488,-0.29495966380563743,413
no_3m2y,5,15,3,-7,-0.3097097404816397,-0.32194268773188955,-0.019942588219082347,0.1100691898364077,-0.3435121747368953,-0.05805496772962088,-0.2913889978555564,416
no_3m2y,5,15,3,-8,-0.2718411997302132,-0.2798399020471905,-0.016321037273806627,0.11132235657340207,-0.3152297881604549,-0.0517750475583198,-0.24525797934852822,425
no_3m2y,5,15,3,-9,-0.28939697371529777,-0.2959332891203764,-0.018373094216995844,0.11165652444538442,-0.36442665807993,-0.05041643856077636,-0.2717328030022188,419
no_3m2y,5,15,3,-10,-0.24730823792828652,-0.249071948478131,-0.014453057006925785,0.11364111637786925,-0.35706931581834495,-0.040476894447795723,-0.22037257597650306,393
no_3m2y,5,15,4,-1,-0.21449595113065253,-0.22445296304986476,-0.008006127580786448,0.10501985764495149,-0.24486403556756947,-0.03269621674832351,-0.12842153473914375,362
no_3m2y,5,15,4,-2,-0.28814012342728484,-0.30042412027595344,-0.01592041984019621,0.10572009640212324,-0.24807930926132193,-0.06417471851078861,-0.23998476671592361,367
no_3m2y,5,15,4,-3,-0.29510857208739,-0.30707174645668567,-0.016651458525931195,0.10573634999375917,-0.2661714216392137,-0.06255915238151179,-0.24958127748679004,385
no_3m2y,5,15,4,-4,-0.32744657060904875,-0.3401796568049589,-0.019996706540257758,0.10570952102475407,-0.3061645528956845,-0.06531359150211938,-0.2920577783707551,393
no_3m2y,5,15,4,-5,-0.3011675595713616,-0.31440836053735655,-0.0173048701809837,0.10579942935371832,-0.26998450535004365,-0.06409579008449902,-0.2580620932662804,398
no_3m2y,5,15,4,-6,-0.3317246529646351,-0.34678610858891673,-0.02127920809637107,0.10766702216616697,-0.35088905305436774,-0.06064369324475338,-0.3077337763775937,421
no_3m2y,5,15,4,-7,-0.3150787330098138,-0.32818256919288313,-0.02016716234719995,0.10921824728176954,-0.3220107017523756,-0.0626288574803591,-0.2941603465377306,421
no_3m2y,5,15,4,-8,-0.24631465971394,-0.25403277639909533,-0.01316728304667436,0.1103174499599662,-0.27283207996779874,-0.04826149127415091,-0.20279669045983628,431
no_3m2y,5,15,4,-9,-0.25872957815880177,-0.2647748682697027,-0.01466632366677656,0.11072510072301721,-0.3239276868178986,-0.045276536287623605,-0.22325231005345392,426
no_3m2y,5,15,4,-10,-0.23623114486373853,-0.23814351433656705,-0.012820704633119018,0.11250700111293714,-0.3442735002944373,-0.037239882309135636,-0.19799569583084087,400
no_3m2y,5,15,5,-1,-0.2266664001931769,-0.2372052492149508,-0.008873358966227873,0.10380121577665975,-0.2632890659175184,-0.03370196531065846,-0.14135917041787582,370
no_3m2y,5,15,5,-2,-0.30493729267319813,-0.31769691842789244,-0.017241934110515444,0.10466637856530007,-0.2917455354187224,-0.05909922181249244,-0.25724917245778467,375
no_3m2y,5,15,5,-3,-0.29013350213144273,-0.30205343950514074,-0.015859963893631868,0.10503252767446992,-0.2818190620596113,-0.05627711545742464,-0.23918599654949557,389
no_3m2y,5,15,5,-4,-0.31748349065938014,-0.33034485762755544,-0.018664789050440223,0.10498901133452912,-0.2892201997773827,-0.0645348736526937,-0.27542436761972855,396
no_3m2y,5,15,5,-5,-0.29331088603227945,-0.30643748078391186,-0.01625421100849267,0.10520456204188094,-0.2674213903618178,-0.06078126729690892,-0.24438076485039117,401
no_3m2y,5,15,5,-6,-0.33754275298675834,-0.35273826066123387,-0.02156053206401498,0.10690495583580588,-0.34876128665608885,-0.06182031346063841,-0.31112840636790307,423
no_3m2y,5,15,5,-7,-0.3135409955129881,-0.32646213523127865,-0.019730258507858034,0.10856028937974596,-0.324560359745077,-0.06079072171153306,-0.2887593315071628,420
no_3m2y,5,15,5,-8,-0.24366708416474275,-0.2509619663785164,-0.01266437345808158,0.10970209285662126,-0.27412411794304786,-0.04619941343764847,-0.1958212133628846,430
no_3m2y,5,15,5,-9,-0.25563166557018796,-0.2615411470392297,-0.014005028252352947,0.10982888606628291,-0.31818095667373075,-0.04401592225619583,-0.21429008331320243,423
no_3m2y,5,15,5,-10,-0.22890321026353003,-0.2309443716250228,-0.011781662148641625,0.11184111607247121,-0.3403547429479788,-0.03461583066712951,-0.18343864558266254,392
no_3m2y,5,15,6,-1,-0.3168864028287655,-0.3229759503273798,-0.015664056748476263,0.09781897029525038,-0.3249622906008768,-0.048202690593768235,-0.23659215241729203,397
no_3m2y,5,15,6,-2,-0.398836841290761,-0.4039485098193534,-0.024100825647729418,0.09900637876026809,-0.3583032144103262,-0.0672637717956092,-0.3410794328712897,401
no_3m2y,5,15,6,-3,-0.38530235729268214,-0.3899854130896023,-0.02298249471562641,0.09940905770490116,-0.3426170814378001,-0.06707924374108806,-0.3280482107321644,414
no_3m2y,5,15,6,-4,-0.39116601436792303,-0.3956954066194919,-0.023519770168546006,0.09934267949096733,-0.35135907908545577,-0.06693941203900311,-0.33433874229322613,422
no_3m2y,5,15,6,-5,-0.37360912818395764,-0.37984377994455615,-0.0218184417622036,0.09935291199355417,-0.34125140851700037,-0.06393656177719968,-0.3142267293702592,426
no_3m2y,5,15,6,-6,-0.4329444921351426,-0.44008189747782994,-0.02845614651653139,0.10106438042077799,-0.39641932485106746,-0.07178294480780473,-0.38959632958603685,448
no_3m2y,5,15,6,-7,-0.42150189563143964,-0.427740052639754,-0.028352288544210014,0.10306947583863474,-0.39353134825682395,-0.07204581965273811,-0.38847960964297124,443
no_3m2y,5,15,6,-8,-0.3502527851036589,-0.3524369001823825,-0.021682973236981873,0.10417779624301056,-0.3133862894228057,-0.06918928481816333,-0.3126009573157561,450
no_3m2y,5,15,6,-9,-0.35356899229616773,-0.3535273386839379,-0.022091741692170208,0.10433629688127823,-0.32821238310636003,-0.06730928761152559,-0.3174956177561986,442
no_3m2y,5,15,6,-10,-0.30721859936536505,-0.30331961168982996,-0.018233336200880523,0.1065149199753219,-0.344809211643618,-0.05287949273155099,-0.2699578176580969,411
no_3m2y,5,15,7,-1,-0.3023488569081953,-0.3153524434336589,-0.011586751012258367,0.09100437862920398,-0.24936726306828505,-0.04646460353172152,-0.1806803667249013,419
no_3m2y,5,15,7,-2,-0.3744793146370909,-0.3872933744790944,-0.018498700481736408,0.09197500892624257,-0.31629964557276874,-0.05848473351349535,-0.2733245875387873,422
no_3m2y,5,15,7,-3,-0.37606766528468205,-0.38849422319020893,-0.01879708017385273,0.0923129225837669,-0.311845657507325,-0.060276870052010274,-0.27709277380792263,434
no_3m2y,5,15,7,-4,-0.3364985107388478,-0.3487040643598303,-0.014955454806225732,0.09172050926174878,-0.28387820160099936,-0.05268264601466703,-0.22714045056049048,438
no_3m2y,5,15,7,-5,-0.33327349309629467,-0.34495524783811793,-0.014919782936843928,0.09232985648818472,-0.25415730309166107,-0.05870294795921388,-0.22666173986288518,438
no_3m2y,5,15,7,-6,-0.38951605197278943,-0.40124765418858643,-0.021078559310922174,0.09456036828051297,-0.313636353506857,-0.06720700287207407,-0.3053030075231409,457
no_3m2y,5,15,7,-7,-0.35309295457628004,-0.3639570595811371,-0.01855785952157718,0.09650663205934197,-0.28928099030875826,-0.06415167309047795,-0.2740731636399202,459
no_3m2y,5,15,7,-8,-0.3482388375630909,-0.3565331456705426,-0.018580319400862022,0.09760780547851099,-0.306497958759777,-0.060621347939953704,-0.2743571722596293,459
no_3m2y,5,15,7,-9,-0.32493160363119067,-0.3308518655364123,-0.016403942655713988,0.09775067708415036,-0.31766890201005277,-0.0516384907427762,-0.24634492845964506,445
no_3m2y,5,15,7,-10,-0.3105757468383461,-0.3101550435310843,-0.016137900500592384,0.10051561804840542,-0.3361813251602405,-0.048003560259928975,-0.24285169121104,412
no_3m2y,5,15,8,-1,-0.14393015829661235,-0.15135090015768213,0.004164688431469221,0.08499528718536667,-0.23050748549469985,0.018067475867567788,0.07365099761022353,429
no_3m2y,5,15,8,-2,-0.1704957170971185,-0.17859790005980822,0.0017682384422694764,0.08550906263648321,-0.2425361196382009,0.007290619001026386,0.030669688223515346,426
no_3m2y,5,15,8,-3,-0.23500036397199517,-0.24516829198034598,-0.003994627111833515,0.08630026352916112,-0.2536862452113541,-0.01574632912598578,-0.06615213932371944,436
no_3m2y,5,15,8,-4,-0.1982990502096739,-0.20708275417678032,-0.0007990228014059797,0.08617496726298544,-0.23155750820889806,-0.003450645187825854,-0.0135751324666179,434
no_3m2y,5,15,8,-5,-0.2209270710177161,-0.23013596900759378,-0.002937090955464572,0.08679834124377066,-0.22624376957130327,-0.012981974977829895,-0.04905192868754904,438
no_3m2y,5,15,8,-6,-0.30245405960416455,-0.31338343778528743,-0.010880754555735894,0.08915801936975577,-0.28721528698790166,-0.03788361918282652,-0.17061586915549165,458
no_3m2y,5,15,8,-7,-0.258179907757147,-0.2670376172661675,-0.007923743733684097,0.09191821132504979,-0.29293547413585175,-0.02704945093133166,-0.12718300660091475,457
no_3m2y,5,15,8,-8,-0.29811642690273454,-0.304929754352304,-0.012173620874314617,0.09350674873733357,-0.28399650233581014,-0.04286539015160118,-0.18895899000111938,458
no_3m2y,5,15,8,-9,-0.30654526803799825,-0.3113582317250046,-0.013188058241408118,0.0941052462884421,-0.30955022102882335,-0.04260393740820534,-0.20308361851501155,445
no_3m2y,5,15,8,-10,-0.262592963949004,-0.26257123187601716,-0.009933832752642702,0.09646452903684659,-0.33327397364835987,-0.029806806225810993,-0.1569339467379265,399
no_3m2y,5,15,9,-1,-0.09554350307790407,-0.10109054469023657,0.009020712489792526,0.08101341582245204,-0.2139424261149709,0.04216420582678103,0.16597246299616697,423
no_3m2y,5,15,9,-2,-0.14388673067552263,-0.15088631245537165,0.0050387255084205496,0.08117805481570078,-0.22541211997899058,0.022353392128560707,0.08974297952222265,422
no_3m2y,5,15,9,-3,-0.23469997750036153,-0.24389263315176782,-0.0025896491773287345,0.08195781615602131,-0.23681431664287722,-0.010935357346802642,-0.04336980268041868,439
no_3m2y,5,15,9,-4,-0.2823479710587889,-0.29161122937051626,-0.0066364991765810455,0.08239704022284268,-0.22577439287788786,-0.029394383889099665,-0.1076145263396815,433
no_3m2y,5,15,9,-5,-0.3047824956406454,-0.31426855432909573,-0.008877232286797376,0.08345240062393762,-0.21988009964270672,-0.040373059231928674,-0.14141654613406263,438
no_3m2y,5,15,9,-6,-0.3343304883395818,-0.344774459126001,-0.01209459733781404,0.08532700243086265,-0.2684575302226035,-0.04505218135540943,-0.18784885883482016,454
no_3m2y,5,15,9,-7,-0.33204260254231777,-0.33997866241372005,-0.012993628945647151,0.0879662646603023,-0.2898463935348612,-0.044829362156905174,-0.20039453097761006,461
no_3m2y,5,15,9,-8,-0.3372249262038702,-0.34234441324075765,-0.014283228662301695,0.08996254169171113,-0.31210350707105006,-0.04576439655018081,-0.2180722020533492,456
no_3m2y,5,15,9,-9,-0.3827639985793976,-0.3823911465719318,-0.01857614643931227,0.0905266840906441,-0.3317979285525479,-0.0559863243280324,-0.2743044124347682,447
no_3m2y,5,15,9,-10,-0.3224077819484836,-0.320435247436034,-0.014268064578424555,0.09314744070751448,-0.3494147187780509,-0.04083418302560879,-0.21786648967784772,399
no_3m2y,5,15,10,-1,-0.1273834959528314,-0.13440351086983293,0.0081439714627205,0.07263383239675,-0.1397653073738074,0.058268905322399873,0.14876960662466776,387
no_3m2y,5,15,10,-2,-0.2200574218309283,-0.22929024149898442,0.0010741051915015287,0.07367688831924506,-0.16973020978682754,0.006328308866468437,0.018526005681262392,386
no_3m2y,5,15,10,-3,-0.28417062356839473,-0.29450966170199094,-0.004131378910276151,0.0750429526640099,-0.18972473528208342,-0.02177564725091645,-0.06834213635207831,399
no_3m2y,5,15,10,-4,-0.3404122293863324,-0.35108311756121124,-0.008409843558254693,0.07524644191433134,-0.19749729426545276,-0.042582069741933605,-0.1344669652831899,392
no_3m2y,5,15,10,-5,-0.3359410406053984,-0.3484374724996758,-0.008370556145972596,0.07596836448187759,-0.20501674247273144,-0.04082864669984665,-0.13388039597622048,396
no_3m2y,5,15,10,-6,-0.358896621917314,-0.3716390478227385,-0.010779726381066168,0.07754780665402376,-0.23136778680029352,-0.04659130179764719,-0.16916615414622893,415
no_3m2y,5,15,10,-7,-0.34903823923751515,-0.36023871135753305,-0.011248032440133726,0.08044003093921784,-0.24846748429968454,-0.0452696354689498,-0.17586612173178995,417
no_3m2y,5,15,10,-8,-0.3073974267946648,-0.31483623413646344,-0.008833649589977677,0.08278094667321108,-0.22462355635040496,-0.039326461273712046,-0.14077074493416342,407
no_3m2y,5,15,10,-9,-0.3358493071187571,-0.3403328690140577,-0.011285881498055095,0.08307142745224126,-0.22570045951844886,-0.05000380381207235,-0.1764053934165486,397
no_3m2y,5,15,10,-10,-0.3203262380748579,-0.3190779043457664,-0.011129724912129269,0.08586660946285328,-0.27783720570678855,-0.04005843955929668,-0.17417833687291973,349
no_3m2y,5,21,1,-1,-0.3247015177054031,-0.34056762581650213,-0.020555904104017975,0.10771017628479497,-0.4061075376337376,-0.05061689872537417,-0.2989334933365615,308
no_3m2y,5,21,1,-2,-0.3552183822065084,-0.3714200383246976,-0.02380157493237367,0.10777874593435463,-0.4256291114684871,-0.0559209280827961,-0.3376159616714959,318
no_3m2y,5,21,1,-3,-0.35690482261766493,-0.37172464052952625,-0.024043812115220775,0.10792171394928855,-0.4570424463345813,-0.05260739414478655,-0.3404208866465336,333
no_3m2y,5,21,1,-4,-0.35788453849852464,-0.37281855840362715,-0.02429348888616223,0.10824419442543325,-0.4525019475514458,-0.053687037188718964,-0.3433002504941859,339
no_3m2y,5,21,1,-5,-0.35106949444120045,-0.365825100860319,-0.02362347762334771,0.10835584503704927,-0.4401142568110493,-0.053675783635179504,-0.3355465686771171,341
no_3m2y,5,21,1,-6,-0.39673407196110355,-0.4125242753590964,-0.028921025970356506,0.10932849303705312,-0.45925816638822625,-0.06297335156346158,-0.3945713981338035,381
no_3m2y,5,21,1,-7,-0.3353577284878296,-0.34720191856471655,-0.022833461169800673,0.11036415942618588,-0.41534950934795184,-0.05497408966642678,-0.32629340477076696,385
no_3m2y,5,21,1,-8,-0.32909117077128736,-0.33820598769921706,-0.0224913300405013,0.11114020037131848,-0.4181281384753221,-0.05379052010829627,-0.32224862209737903,396
no_3m2y,5,21,1,-9,-0.3441631473153543,-0.3518882405424138,-0.02497955767223281,0.11305510013543486,-0.45991081993656274,-0.05431391606676776,-0.35115142918990794,387
no_3m2y,5,21,1,-10,-0.2226425128135172,-0.22319362020915742,-0.012390665554018576,0.11575717152805966,-0.4544179908170077,-0.027267110467482016,-0.19200071079390868,343
no_3m2y,5,21,2,-1,-0.3810178797416591,-0.3982618173553701,-0.025950998456348517,0.10659672288204877,-0.41008983168368696,-0.06328125315812562,-0.36211728059274206,311
no_3m2y,5,21,2,-2,-0.41181701930811476,-0.42910816877330143,-0.029178791081722832,0.1066653133188565,-0.4301036672414165,-0.06784129804999971,-0.3973134821803902,321
no_3m2y,5,21,2,-3,-0.3957343828239594,-0.4111934927051606,-0.02761866907807009,0.10688429919499377,-0.46068320080168,-0.05995154377239747,-0.3805365026469555,333
no_3m2y,5,21,2,-4,-0.4031398934810145,-0.41829024110706536,-0.028507000397564042,0.1071242032845286,-0.456173147936675,-0.0624916230306509,-0.3901424291206864,339
no_3m2y,5,21,2,-5,-0.39858872834613596,-0.41403401949048263,-0.02804564833667078,0.10714960401370735,-0.44386852177489156,-0.06318458498594358,-0.3851712647520762,342
no_3m2y,5,21,2,-6,-0.45744036520441245,-0.4729941646823887,-0.03475545929445323,0.10824709798085283,-0.4820544011376575,-0.07209862457936217,-0.4538512476981742,382
no_3m2y,5,21,2,-7,-0.371861479135363,-0.3846216369798944,-0.026454456890953937,0.10970712844584378,-0.4143009658934743,-0.06385323489145799,-0.3677315547593015,386
no_3m2y,5,21,2,-8,-0.3526500938214914,-0.36206386232160154,-0.024873656488610063,0.11075532996531025,-0.4181281384753238,-0.059488119071130156,-0.3499453213381243,389
no_3m2y,5,21,2,-9,-0.35287796244714204,-0.36028585956642606,-0.025776678601051373,0.11269553017232113,-0.4589421951194383,-0.05616541445779042,-0.36016245239522704,380
no_3m2y,5,21,2,-10,-0.22486137248712165,-0.22533358520856256,-0.012494779951072177,0.1153126395868821,-0.4534395148664067,-0.02755556042519456,-0.19345598232590644,334
no_3m2y,5,21,3,-1,-0.3906542696809723,-0.40709522408217264,-0.02634457920864397,0.10534122624306652,-0.4287893978498241,-0.06143943703074182,-0.3665102465330009,321
no_3m2y,5,21,3,-2,-0.4217587670341635,-0.43922546327048934,-0.029745337137148775,0.10576208345362904,-0.4477171680132669,-0.06643778541962758,-0.40329931357895377,331
no_3m2y,5,21,3,-3,-0.4093975436334173,-0.42486686686423786,-0.028658304665347467,0.10612645071977743,-0.48224299745295357,-0.059427103797693406,-0.39176450623038017,343
no_3m2y,5,21,3,-4,-0.4125119169435122,-0.4277692321437302,-0.0290809330896159,0.10632822737163256,-0.4736214253643155,-0.06140121948082582,-0.3962738567503692,348
no_3m2y,5,21,3,-5,-0.40917976170218184,-0.4247122129246421,-0.028745623145412957,0.10634584653975852,-0.46270817215498516,-0.0621247362274478,-0.3926987659289255,350
no_3m2y,5,21,3,-6,-0.4661769779555072,-0.48132554671840244,-0.03523101579657695,0.10745759703809891,-0.49641638447664993,-0.07097069496148775,-0.4584340399139003,387
no_3m2y,5,21,3,-7,-0.3785774895991396,-0.3910332234341202,-0.026806293714676577,0.10893727950854665,-0.43565915136316785,-0.06153042724065425,-0.3716273805803064,390
no_3m2y,5,21,3,-8,-0.37494286526375725,-0.38427468553916544,-0.02719584516404827,0.11058017010374452,-0.4348420402097519,-0.06254189487044534,-0.3759144445182331,391
no_3m2y,5,21,3,-9,-0.3454020078603004,-0.3526934233886183,-0.024762758463725665,0.11226414357752482,-0.45710690312607355,-0.05417279479784165,-0.34868004208546866,384
no_3m2y,5,21,3,-10,-0.23345436031212868,-0.2336010925363502,-0.013318303074511095,0.11486318868800732,-0.4520284946556943,-0.02946341487754111,-0.20488022709109,340
no_3m2y,5,21,4,-1,-0.37622894889305813,-0.3932006208853526,-0.024562123365314714,0.1046996438084374,-0.4004117055188575,-0.061342171137296966,-0.3463850228493509,327
no_3m2y,5,21,4,-2,-0.4145295581064322,-0.43305839288423476,-0.028653286509398246,0.10507023978102216,-0.43339856416252354,-0.06611301669807407,-0.391710773625359,338
no_3m2y,5,21,4,-3,-0.4053779861182106,-0.4215447585759736,-0.028041378452141608,0.10571989043589831,-0.45440451288745853,-0.061710167167918425,-0.3851250781800474,349
no_3m2y,5,21,4,-4,-0.4215484573762294,-0.4376529533066733,-0.029855125173879227,0.10601950865906279,-0.4649019154627036,-0.06421811608189498,-0.4044527834150994,354
